# user, index, time, x, y
21,11,0.185000,98,65
21,12,0.325000,49,102
21,13,0.185000,245,55
21,14,0.185000,233,122
21,15,0.375000,126,22
21,16,0.600000,237,91
21,17,0.550000,144,206
21,18,0.550000,398,124
21,19,0.090000,629,232
21,20,0.550000,373,188
21,21,0.550000,79,148
21,22,0.550000,107,294
21,23,0.185000,78,254
21,24,0.185000,376,217
21,25,0.600000,376,86
22,1,0.215000,313,304
22,2,0.185000,407,235
22,3,0.090000,315,121
22,4,0.215000,48,37
22,5,0.125000,142,352
22,6,0.215000,42,37
22,7,0.125000,178,78
22,8,0.215000,187,31
22,9,0.550000,58,63
22,10,0.125000,141,40
22,11,0.185000,20,42
22,12,0.325000,399,17
22,13,0.245000,615,37
22,14,0.245000,607,20
22,15,0.325000,491,88
22,16,0.245000,221,76
22,17,0.245000,62,94
22,18,0.125000,57,225
22,19,0.185000,332,82
22,20,0.280000,136,195
22,21,0.125000,84,52
22,22,0.245000,36,36
22,23,0.280000,204,139
22,24,0.125000,296,343
22,25,0.185000,367,176
22,26,0.450000,477,246
23,1,0.090000,99,10
23,2,0.245000,224,206
23,3,0.185000,412,66
23,4,0.280000,484,65
23,5,0.550000,353,91
23,6,0.280000,625,48
23,7,0.185000,253,61
23,8,0.125000,327,10
23,9,0.215000,289,62
23,10,0.550000,450,94
23,11,0.550000,576,46
23,12,0.125000,534,83
23,13,0.245000,399,370
23,14,0.125000,614,375
23,15,0.185000,623,373
23,16,0.450000,531,142
23,17,0.215000,627,137
23,18,0.185000,507,180
23,19,0.280000,452,38
23,20,0.185000,295,400
23,21,0.185000,503,154
23,22,0.185000,448,163
23,23,0.215000,69,446
23,24,0.185000,90,255
24,1,0.215000,418,104
24,2,0.215000,353,184
24,3,0.125000,449,285
24,4,0.280000,583,67
24,5,0.185000,528,283
24,6,0.215000,466,412
24,7,0.215000,426,55
24,8,0.215000,564,38
24,9,0.215000,431,28
24,10,0.215000,518,105
24,11,0.185000,389,374
24,12,0.185000,568,30
24,13,0.550000,636,200
24,14,0.450000,451,145
24,15,0.215000,593,81
24,16,0.245000,458,73
24,17,0.185000,499,186
24,18,0.215000,315,58
24,19,0.550000,195,82
24,20,0.245000,529,381
24,21,0.450000,492,356
24,22,0.245000,589,343
24,23,0.185000,609,148
24,24,0.550000,403,38
25,1,0.185000,323,194
25,2,0.185000,336,225
25,3,0.280000,414,39
25,4,0.280000,521,35
25,5,0.280000,251,48
25,6,0.090000,253,18
25,7,0.185000,469,30
25,8,0.090000,284,151
25,9,0.215000,241,70
25,10,0.125000,256,42
25,11,0.550000,161,80
25,12,0.185000,326,86
25,13,0.280000,522,72
25,14,0.280000,513,91
25,15,0.185000,242,158
25,16,0.185000,84,148
25,17,0.125000,199,75
25,18,0.125000,237,30
25,19,0.600000,91,199
25,20,0.215000,201,151
25,21,0.125000,434,48
25,22,0.550000,367,65
25,23,0.185000,611,137
25,24,0.215000,588,448
26,1,0.375000,44,50
26,2,0.550000,109,252
26,3,0.185000,238,40
26,4,0.215000,115,48
26,5,0.550000,140,21
26,6,0.325000,134,83
26,7,0.245000,197,172
26,8,0.280000,206,403
26,9,0.215000,560,76
26,10,0.550000,323,94
26,11,0.185000,541,96
26,12,0.245000,455,70
26,13,0.125000,412,205
26,14,0.215000,465,57
26,15,0.450000,397,38
26,16,0.125000,441,242
26,17,0.325000,246,111
26,18,0.245000,600,175
26,19,0.185000,532,245
26,20,0.450000,629,65
26,21,0.215000,540,297
26,22,0.550000,605,93
26,23,0.185000,605,115
26,24,0.375000,612,85
26,25,0.125000,513,47
26,26,0.185000,444,346
26,27,0.185000,383,464
27,1,0.550000,621,284
27,2,0.125000,327,46
27,3,0.215000,358,323
27,4,0.125000,285,25
27,5,0.185000,154,75
27,6,0.215000,81,82
27,7,0.325000,56,57
27,8,0.325000,247,81
27,9,0.245000,114,98
27,10,0.215000,19,179
27,11,0.280000,45,76
27,12,0.215000,34,52
27,13,0.280000,168,60
27,14,0.550000,218,48
27,15,0.215000,49,39
27,16,0.280000,109,36
27,17,0.090000,168,77
27,18,0.550000,218,47
27,19,0.125000,165,56
27,20,0.550000,371,259
28,1,0.245000,390,180
28,2,0.185000,317,227
28,3,0.185000,494,43
28,4,0.215000,597,237
28,5,0.215000,466,57
28,6,0.185000,632,61
28,7,0.450000,587,10
28,8,0.550000,540,123
28,9,0.375000,230,278
28,10,0.125000,162,54
28,11,0.550000,71,160
28,12,0.550000,162,190
28,13,0.550000,75,257
28,14,0.215000,159,442
28,15,0.550000,213,370
28,16,0.215000,230,324
28,17,0.125000,222,367
28,18,0.600000,284,426
28,19,0.245000,339,293
28,20,0.125000,280,91
28,21,0.245000,352,78
29,1,0.185000,38,108
29,2,0.550000,197,304
29,3,0.550000,537,55
29,4,0.550000,569,110
29,5,0.550000,554,97
29,6,0.550000,325,98
29,7,0.185000,332,185
29,8,0.185000,425,240
29,9,0.280000,201,38
29,10,0.125000,467,71
29,11,0.550000,601,39
29,12,0.185000,625,157
29,13,0.125000,517,191
29,14,0.125000,533,135
29,15,0.325000,512,113
29,16,0.280000,183,91
29,17,0.185000,447,53
29,18,0.550000,380,186
29,19,0.325000,310,71
29,20,0.550000,277,314
29,21,0.215000,286,293
29,22,0.215000,321,369
29,23,0.185000,627,393
29,24,0.090000,602,219
29,25,0.550000,390,275
30,1,0.550000,388,270
30,2,0.375000,333,321
30,3,0.550000,270,331
30,4,0.550000,602,131
30,5,0.550000,583,67
30,6,0.125000,392,419
30,7,0.215000,587,72
30,8,0.550000,539,407
30,9,0.125000,240,255
30,10,0.325000,482,289
30,11,0.185000,292,384
30,12,0.125000,198,412
30,13,0.245000,170,381
30,14,0.215000,395,353
30,15,0.125000,521,364
30,16,0.215000,501,323
30,17,0.600000,589,255
30,18,0.550000,514,109
30,19,0.125000,546,383
30,20,0.245000,270,455
30,21,0.325000,252,328
31,1,0.125000,13,68
31,2,0.215000,329,279
31,3,0.245000,256,73
31,4,0.125000,573,106
31,5,0.280000,478,121
31,6,0.215000,472,95
31,7,0.280000,377,63
31,8,0.090000,474,82
31,9,0.325000,576,49
31,10,0.550000,321,33
31,11,0.450000,307,130
31,12,0.550000,351,174
31,13,0.550000,380,86
31,14,0.550000,223,89
31,15,0.325000,275,77
31,16,0.280000,338,387
31,17,0.325000,344,32
31,18,0.280000,43,90
31,19,0.185000,174,40
31,20,0.550000,21,16
31,21,0.550000,363,102
31,22,0.245000,137,102
32,1,0.550000,175,168
32,2,0.125000,154,76
32,3,0.550000,61,66
32,4,0.245000,137,34
32,5,0.280000,394,69
32,6,0.550000,489,235
32,7,0.185000,602,46
32,8,0.325000,500,110
32,9,0.090000,547,74
32,10,0.215000,540,40
32,11,0.550000,533,91
32,12,0.550000,362,64
32,13,0.280000,128,88
32,14,0.215000,301,388
32,15,0.125000,638,308
32,16,0.325000,570,161
32,17,0.125000,508,110
32,18,0.215000,297,40
32,19,0.185000,459,301
32,20,0.550000,624,86
32,21,0.550000,630,128
32,22,0.125000,549,35
32,23,0.215000,624,124
32,24,0.550000,611,122
32,25,0.550000,495,214
32,26,0.550000,269,293
32,27,0.215000,119,47
32,28,0.325000,131,49
33,1,0.550000,209,89
33,2,0.090000,209,94
33,3,0.215000,449,47
33,4,0.550000,284,36
33,5,0.215000,449,38
33,6,0.215000,495,93
33,7,0.245000,276,52
33,8,0.125000,136,154
33,9,0.125000,363,332
33,10,0.125000,261,252
33,11,0.125000,285,40
33,12,0.215000,100,66
33,13,0.550000,250,86
33,14,0.215000,198,14
33,15,0.280000,218,50
33,16,0.245000,255,71
33,17,0.215000,273,28
33,18,0.280000,68,80
33,19,0.185000,184,65
33,20,0.280000,34,151
34,1,0.185000,246,44
34,2,0.215000,180,80
34,3,0.185000,62,54
34,4,0.550000,169,26
34,5,0.215000,252,23
34,6,0.245000,87,54
34,7,0.125000,77,227
34,8,0.185000,26,231
34,9,0.325000,199,95
34,10,0.450000,498,169
34,11,0.245000,477,30
34,12,0.185000,613,371
34,13,0.280000,547,137
34,14,0.125000,369,19
34,15,0.215000,75,395
34,16,0.245000,385,73
34,17,0.550000,507,98
34,18,0.550000,354,47
34,19,0.125000,616,138
34,20,0.185000,569,89
34,21,0.125000,604,53
34,22,0.125000,449,212
34,23,0.550000,46,89
34,24,0.245000,23,65
35,1,0.550000,578,54
35,2,0.090000,424,76
35,3,0.245000,149,29
35,4,0.245000,72,45
35,5,0.125000,119,65
35,6,0.215000,286,66
35,7,0.375000,318,18
35,8,0.280000,269,73
35,9,0.185000,223,289
35,10,0.245000,119,73
35,11,0.375000,214,96
35,12,0.185000,349,42
35,13,0.215000,379,99
35,14,0.215000,219,386
35,15,0.550000,326,213
36,1,0.245000,152,34
36,2,0.245000,479,366
36,3,0.375000,575,118
36,4,0.325000,582,272
36,5,0.185000,595,30
36,6,0.245000,478,24
36,7,0.245000,437,86
36,8,0.090000,581,46
36,9,0.325000,607,7
36,10,0.185000,519,184
36,11,0.185000,620,205
36,12,0.185000,421,356
36,13,0.550000,633,220
36,14,0.550000,616,155
36,15,0.325000,530,182
36,16,0.125000,326,438
36,17,0.185000,605,372
36,18,0.185000,597,462
36,19,0.125000,399,228
36,20,0.185000,329,211
36,21,0.450000,273,85
36,22,0.185000,264,60
36,23,0.325000,201,56
37,1,0.245000,319,236
37,2,0.550000,210,87
37,3,0.245000,240,64
37,4,0.245000,457,25
37,5,0.185000,205,41
37,6,0.550000,414,67
37,7,0.600000,427,40
37,8,0.280000,508,58
37,9,0.245000,503,29
37,10,0.550000,586,59
37,11,0.550000,494,104
37,12,0.245000,395,105
37,13,0.185000,468,338
37,14,0.185000,493,35
37,15,0.245000,462,214
37,16,0.185000,580,319
37,17,0.245000,587,300
37,18,0.185000,408,30
37,19,0.375000,377,239
37,20,0.450000,98,265
37,21,0.185000,333,412
37,22,0.215000,537,151
37,23,0.375000,604,127
37,24,0.550000,592,271
37,25,0.245000,438,78
37,26,0.215000,557,38
37,27,0.185000,560,38
38,1,0.185000,48,63
38,2,0.280000,331,151
38,3,0.550000,410,22
38,4,0.185000,480,43
38,5,0.215000,455,16
38,6,0.125000,392,55
38,7,0.325000,277,27
38,8,0.215000,380,222
38,9,0.185000,344,61
38,10,0.280000,441,100
38,11,0.245000,613,211
38,12,0.325000,593,248
38,13,0.215000,609,395
38,14,0.325000,602,46
38,15,0.215000,617,100
38,16,0.185000,617,252
38,17,0.325000,526,87
38,18,0.550000,624,178
38,19,0.550000,591,267
38,20,0.215000,527,376
39,1,0.550000,101,36
39,2,0.125000,156,222
39,3,0.245000,437,39
39,4,0.280000,480,70
39,5,0.550000,603,39
39,6,0.550000,321,54
39,7,0.185000,492,11
39,8,0.185000,564,257
39,9,0.375000,603,346
39,10,0.125000,478,211
39,11,0.215000,628,107
39,12,0.125000,250,43
39,13,0.185000,307,46
39,14,0.185000,274,78
39,15,0.600000,318,237
39,16,0.550000,208,89
39,17,0.375000,14,51
39,18,0.125000,42,68
39,19,0.185000,273,101
39,20,0.185000,293,329
39,21,0.185000,266,33
39,22,0.280000,540,212
39,23,0.550000,396,57
39,24,0.185000,239,113
40,1,0.550000,401,63
40,2,0.280000,18,93
40,3,0.550000,239,70
40,4,0.185000,102,82
40,5,0.550000,347,192
40,6,0.550000,415,284
40,7,0.185000,325,262
40,8,0.245000,201,36
40,9,0.090000,61,93
40,10,0.215000,280,150
40,11,0.850000,405,141
40,12,0.245000,254,81
40,13,0.245000,205,185
40,14,0.550000,315,470
40,15,0.245000,348,444
40,16,0.550000,361,237
40,17,0.245000,460,429
40,18,0.185000,194,410
40,19,0.550000,310,222
40,20,0.185000,529,43
40,21,0.125000,395,234
40,22,0.550000,302,70
40,23,0.375000,50,25
40,24,0.550000,27,28
40,25,0.280000,36,237
40,26,0.185000,100,409
41,1,0.185000,72,18
41,2,0.245000,376,183
41,3,0.280000,60,114
41,4,0.550000,68,67
41,5,0.125000,373,59
41,6,0.325000,442,12
41,7,0.090000,606,353
41,8,0.090000,219,90
41,9,0.550000,248,136
41,10,0.125000,203,260
41,11,0.125000,460,268
41,12,0.215000,551,192
41,13,0.215000,590,69
41,14,0.550000,407,33
41,15,0.125000,585,44
41,16,0.325000,207,60
41,17,0.125000,601,125
41,18,0.185000,576,75
41,19,0.280000,264,48
41,20,0.125000,221,308
41,21,0.090000,129,98
41,22,0.550000,32,100
41,23,0.125000,51,47
41,24,0.125000,122,117
42,1,0.550000,360,437
42,2,0.550000,571,250
42,3,0.185000,266,431
42,4,0.450000,264,346
42,5,0.245000,309,411
42,6,0.550000,339,321
42,7,1.250000,594,357
42,8,0.600000,612,223
42,9,0.090000,457,87
42,10,0.125000,629,299
42,11,0.185000,618,381
42,12,0.215000,441,339
42,13,0.245000,473,377
42,14,0.125000,479,247
42,15,0.125000,286,100
42,16,0.215000,353,296
42,17,0.185000,341,38
42,18,0.550000,462,94
42,19,0.550000,521,62
42,20,0.550000,533,216
42,21,0.280000,588,101
42,22,0.215000,613,182
42,23,0.245000,404,168
42,24,0.550000,612,37
43,1,0.550000,307,42
43,2,0.550000,69,68
43,3,0.125000,92,69
43,4,0.185000,106,57
43,5,0.450000,608,393
43,6,0.125000,321,313
43,7,0.125000,560,148
43,8,0.550000,402,65
43,9,0.280000,465,183
43,10,0.125000,582,31
43,11,0.090000,628,99
43,12,0.550000,449,44
43,13,0.215000,133,290
43,14,0.125000,101,23
43,15,0.450000,216,155
43,16,0.450000,470,46
43,17,0.185000,579,42
43,18,0.550000,593,44
43,19,0.215000,495,230
43,20,0.550000,163,199
43,21,0.550000,23,12
43,22,0.090000,154,190
43,23,0.185000,172,85
43,24,0.125000,196,134
43,25,0.185000,389,353
43,26,0.215000,599,128
44,1,0.125000,567,203
44,2,0.325000,353,237
44,3,0.550000,150,380
44,4,0.550000,317,76
44,5,0.550000,304,40
44,6,0.550000,284,76
44,7,0.185000,399,46
44,8,0.125000,501,260
44,9,0.125000,497,80
44,10,0.215000,634,174
44,11,0.280000,625,228
44,12,0.245000,592,107
44,13,0.245000,574,191
44,14,0.280000,572,83
44,15,0.185000,637,38
44,16,0.215000,557,83
44,17,0.185000,630,153
44,18,0.185000,626,90
45,1,0.550000,249,42
45,2,0.185000,389,105
45,3,0.125000,62,71
45,4,0.185000,392,229
45,5,0.325000,587,261
45,6,0.550000,381,20
45,7,0.125000,251,163
45,8,0.325000,104,112
45,9,0.215000,155,54
45,10,0.185000,259,82
45,11,0.245000,603,256
45,12,0.375000,482,65
45,13,0.550000,454,209
45,14,0.325000,601,393
45,15,0.215000,423,369
45,16,0.215000,258,216
45,17,0.245000,425,23
45,18,0.215000,356,148
45,19,0.280000,607,26
45,20,0.280000,479,76
45,21,0.375000,580,214
45,22,0.215000,625,81
45,23,0.185000,566,58
45,24,0.245000,580,21
45,25,0.550000,610,158
45,26,0.245000,371,239
45,27,0.215000,147,316
45,28,0.280000,200,77
45,29,0.185000,455,299
45,30,0.125000,489,347
46,1,0.280000,327,150
46,2,0.245000,432,54
46,3,0.550000,598,67
46,4,0.185000,523,29
46,5,0.375000,337,43
46,6,0.185000,610,26
46,7,0.125000,570,233
46,8,0.125000,622,80
46,9,0.550000,602,101
46,10,0.280000,412,90
