DTW_A,DTW_B,DTW_C,LEV_A,LEV_B,LEV_C,SS_A,SS_B,SS_C
14094.09327882521,16056.628007720225,15520.842247049548,75,108,87,0.1,0.09278350515463918,0.2222222222222222
24279.70494009599,10032.782351725064,22517.72870258393,162,70,132,0.17647058823529413,0.4444444444444444,0.12
10876.767366379514,8713.741219466616,30211.651195736868,61,52,151,0.12698412698412698,0.25,0.10126582278481013
15751.158090378505,4262.038431467628,41753.064789288575,109,16,183,0.1956521739130435,0.16666666666666666,0.17307692307692307
5583.997788739655,9414.667906345087,26174.890868996245,20,51,140,0.21052631578947367,0.17142857142857143,0.14893617021276595
22298.833355578194,47643.76248682136,32535.53017136908,127,238,161,0.08928571428571429,0.1694915254237288,0.10714285714285714
22379.841548234643,12540.796376328382,6904.495924036581,131,59,26,0.09090909090909091,0.12987012987012986,0.22580645161290322
20106.71105061097,60268.37454269172,25049.357480958617,107,330,140,0.14516129032258066,0.0970873786407767,0.1044776119402985
23207.959074375216,21809.456550925737,48156.977071737725,100,125,307,0.13333333333333333,0.14705882352941177,0.13333333333333333
5113.579305518184,3173.0823329229665,21751.890343119234,17,16,131,0.3,0.05747126436781609,0.06172839506172839
10229.107454051575,22422.04177907687,15276.012551573362,35,112,75,0.10588235294117647,0.08403361344537816,0.1694915254237288
29041.183429498524,61445.52454044753,12615.569388771433,105,337,74,0.17543859649122806,0.20408163265306123,0.21739130434782608
72966.37982915976,36550.137775698066,13052.770817999117,230,139,57,0.12048192771084337,0.21739130434782608,0.12345679012345678
45722.165132188486,49194.410654387066,23122.390350662063,162,247,132,0.08403361344537816,0.07874015748031496,0.16666666666666666
41381.39820506856,51858.97632386646,5645.697508154928,139,233,24,0.2631578947368421,0.05714285714285714,0.1694915254237288
49839.0135831038,19503.317661625286,17926.110466459235,169,88,109,0.11363636363636363,0.08196721311475409,0.13513513513513514
6244.779478710834,46343.51589781385,16600.318019489976,15,191,106,0.15151515151515152,0.5555555555555556,0.5294117647058824
46001.288914663324,20496.638597933597,21086.65666349809,157,85,131,0.1111111111111111,0.14754098360655737,0.22727272727272727
51286.71332701789,50714.230887892176,16387.665745015285,162,221,78,0.1111111111111111,0.2631578947368421,0.04048582995951417
27488.699382954415,22856.02611483449,84339.50347944576,104,106,474,0.18181818181818182,0.08064516129032258,0.23529411764705882
39687.59849681204,47386.8066505454,13103.95631965941,132,233,75,0.1724137931034483,0.07575757575757576,0.21739130434782608
33111.709715927645,50743.75681281891,19415.11904508801,122,226,106,0.14705882352941177,0.06722689075630252,0.13513513513513514
16481.10771806902,24883.66666438076,24233.651870040187,50,106,146,0.3333333333333333,0.09195402298850575,0.22727272727272727
34823.63391380439,37703.48518861477,49734.05136321083,223,196,257,0.04225352112676056,0.09473684210526316,0.17647058823529413
20834.960435094603,80967.81325966971,22775.909706271068,145,365,118,0.16981132075471697,0.1,0.08108108108108109
38130.06570447425,105657.2850418107,27609.195854693535,212,512,206,0.24242424242424243,0.08974358974358974,0.19047619047619047
65241.80884710308,15597.310809076618,18213.16332061609,355,60,96,0.11392405063291139,0.05737704918032787,0.125
60467.526772375895,33444.765458067275,684.181926690046,336,148,11,0.04090909090909091,0.3076923076923077,0.1076923076923077
2959.034685253875,48630.2514658475,29207.068265444817,29,257,121,0.12698412698412698,0.11764705882352941,0.2692307692307692
10468.770604267902,51042.788230516504,28705.222242095635,55,233,140,0.04838709677419355,0.04712041884816754,0.12121212121212122
18884.089020940235,24884.596573298746,15662.642965057708,140,90,71,0.05084745762711865,0.033962264150943396,0.10606060606060606
66831.53808904222,68075.19534970842,45562.37469609211,409,360,276,0.11538461538461539,0.1206896551724138,0.11428571428571428
29400.620826128765,36348.95408419446,7378.843147814875,206,174,43,0.1125,0.06666666666666667,0.08256880733944955
18780.278706139914,37806.68692753486,25852.36581876896,94,167,126,0.07207207207207207,0.0481283422459893,0.625
18800.86403023152,2762.731357291841,28247.003982245842,111,19,201,0.07142857142857142,0.16326530612244897,0.11538461538461539
14212.801412393155,24594.187757209696,26507.56624289585,141,125,120,0.06722689075630252,0.0761904761904762,0.061224489795918366
67529.36898790025,54447.51757058583,19621.5573598341,423,260,100,0.1111111111111111,0.058823529411764705,0.14814814814814814
22536.394794418477,20654.336717240316,18027.264599538954,130,124,94,0.4090909090909091,0.1232876712328767,0.14545454545454545
36999.690588423284,12197.524388974472,11252.456838499103,133,67,56,0.10810810810810811,0.09523809523809523,0.06569343065693431
79485.1462027075,11914.483243194642,22538.916393583506,293,83,163,0.13559322033898305,0.11267605633802817,0.11392405063291139
25107.868521945595,83724.11479190143,18176.205181487378,114,312,95,0.03225806451612903,0.1,0.17647058823529413
25245.553055573084,16848.416340591357,13101.592469194322,103,128,87,0.048484848484848485,0.175,0.08888888888888889
82741.4103282886,21623.54383513143,35539.91304792152,312,129,171,0.10714285714285714,0.11764705882352941,0.09782608695652174
24492.394938951373,4697.038475889069,42647.316054954725,82,17,176,0.1111111111111111,0.14583333333333334,0.09278350515463918
83480.51719204421,13322.289020003418,33273.39822808915,328,71,180,0.14583333333333334,0.13043478260869565,0.10465116279069768
37476.48285536744,9047.525303616989,87009.85670732598,151,58,371,0.029535864978902954,0.46153846153846156,0.041666666666666664
103616.44005074319,19707.044147948545,22088.67818630493,324,151,140,0.06976744186046512,0.09523809523809523,0.04639175257731959
57590.688380628715,40951.13141009862,27552.159766170287,253,200,165,0.1,0.12195121951219512,0.06870229007633588
85810.64112553718,28276.262503460428,21701.644973685783,343,162,111,0.06666666666666667,0.08421052631578947,0.2857142857142857
129842.18231964202,13270.299522731633,103452.31552336502,456,126,414,0.052941176470588235,0.08695652173913043,0.09090909090909091
56312.993303392286,25839.02400609583,36173.92565489975,240,175,157,0.05202312138728324,0.1,0.072
24914.339468383267,21436.073974010844,53675.83975929068,83,168,233,0.14893617021276595,0.024844720496894408,0.1111111111111111
42489.70800606055,12238.154794717111,3952.317292195192,146,73,17,0.05,0.07407407407407407,0.046511627906976744
29030.308130111578,33207.534077410644,46282.82288937253,162,130,245,0.10526315789473684,0.14516129032258066,0.12698412698412698
21719.92325881278,27167.58379235424,12351.97732139459,118,110,60,0.10227272727272728,0.09375,0.1320754716981132
21876.65352956245,21628.30201736049,26396.007829751692,132,97,142,0.08860759493670886,0.06164383561643835,0.045454545454545456
8470.400889420962,55564.99119467451,27263.738912033205,69,293,115,0.21428571428571427,0.05357142857142857,0.09803921568627451
13837.246032941208,46244.04209367642,9262.153997048477,74,209,43,0.1232876712328767,0.045454545454545456,0.125
23127.0891775967,24133.046776029125,15242.785189663568,146,102,62,0.07777777777777778,0.05555555555555555,0.11392405063291139
32397.780829207404,68735.44439103162,17293.05175628846,168,336,93,0.08108108108108109,0.05844155844155844,0.16666666666666666
35598.72427138367,22352.17453479802,20270.0378051238,165,114,87,0.08256880733944955,0.057692307692307696,0.2222222222222222
35323.28320406662,36687.48774482105,35552.33252774897,205,155,186,0.12162162162162163,0.031914893617021274,0.0967741935483871
5450.370018346104,88211.0659039965,13945.311294596138,26,366,72,0.5294117647058824,0.05142857142857143,0.09
21372.56927094278,30306.766458213195,25058.68503461251,88,141,127,0.16,0.11842105263157894,0.14035087719298245
15689.466224529973,8794.640607898891,21373.672019918715,106,38,100,0.16981132075471697,0.0375,0.11428571428571428
36999.741751141715,15961.485768673007,23083.248417426395,205,59,97,0.06896551724137931,0.03546099290780142,0.125
16516.9283150915,61772.94763585323,14106.239519244678,94,271,79,0.078125,0.13043478260869565,0.07317073170731707
25116.150953923156,58885.53189131451,11778.87929916392,134,275,59,0.07865168539325842,0.18181818181818182,0.0967741935483871
9500.368271933025,61597.344142509195,15218.809058043278,55,266,71,0.12162162162162163,0.10344827586206896,0.1836734693877551
14510.503747150568,21498.65750345228,32114.69100360791,81,89,140,0.25,0.12,0.1
24929.085451249386,90300.9860590414,24105.288421945814,157,312,123,0.11842105263157894,0.06870229007633588,0.14492753623188406
27477.697398188084,57585.31418082551,69478.6249159451,123,230,351,0.10112359550561797,0.18,0.07194244604316546
38723.014282354314,57934.27947354132,36968.00141837068,175,244,182,0.17647058823529413,0.1,0.14285714285714285
33413.97094177287,34921.40289992563,50802.60297150623,163,136,255,0.1323529411764706,0.09375,0.10869565217391304
38036.57609758299,30531.248027279154,22826.789813143834,145,161,94,0.1125,0.054878048780487805,0.057803468208092484
45950.61375269039,4752.658470733388,24195.385092441706,187,22,123,0.08823529411764706,0.3076923076923077,0.054945054945054944
23897.810876886782,28493.53807966507,62337.77240306284,130,122,328,0.125,0.06382978723404255,0.18518518518518517
37288.83225167865,33268.336068124365,17902.984310598025,171,136,62,0.10344827586206896,0.06766917293233082,0.16129032258064516
27038.363835623168,58005.38359709406,36193.49933481311,134,249,184,0.1875,0.12,0.07352941176470588
16641.30220881257,43829.89892593445,55745.684041051536,75,176,261,0.20930232558139536,0.13432835820895522,0.1
30536.711319769765,59135.99881233666,26190.981667838765,155,223,109,0.10465116279069768,0.07377049180327869,0.15384615384615385
19374.904572725663,28593.829227522976,34497.5454967541,90,111,169,0.09375,0.14516129032258066,0.12987012987012986
25956.239327364023,39372.86853283266,28078.562093897883,154,163,115,0.10465116279069768,0.07627118644067797,0.24324324324324326
27036.879768535946,12480.916326595352,78118.20203694147,138,94,345,0.09782608695652174,0.02702702702702703,0.05434782608695652
64428.811826741156,20334.920791854813,51087.17858072178,386,167,242,0.06040268456375839,0.018867924528301886,0.030303030303030304
33286.77940687077,8519.604454212173,52213.72621248516,176,84,256,0.1044776119402985,0.03546099290780142,0.056962025316455694
80057.54351798419,57333.07364248398,30048.831850965267,414,312,165,0.10588235294117647,0.004291845493562232,0.03643724696356275
43145.138695079804,22541.32430583173,51265.7690950891,280,145,298,0.1232876712328767,0.0875,0.13432835820895522
96271.77381882357,27629.413010779346,40965.804081936476,478,155,216,0.05113636363636364,0.03345724907063197,0.058823529411764705
23045.3190962719,105467.16757957274,57617.607734661666,121,646,288,0.08333333333333333,0.04017857142857143,0.08571428571428572
24791.541187467756,15522.797882398085,73153.69097617627,128,64,299,0.041666666666666664,0.02127659574468085,0.06569343065693431
51435.459507202206,21317.76174808103,37544.1538809068,282,107,192,0.06040268456375839,0.14516129032258066,0.14285714285714285
27884.869320943526,32581.96020790261,15259.626516418146,157,213,90,0.036290322580645164,0.06593406593406594,0.0989010989010989
40749.00627743604,87663.72523755816,121037.45420714996,250,520,576,0.04455445544554455,0.012084592145015106,0.06923076923076923
2511.4080865097403,73032.69473354732,131805.02116633748,15,424,698,0.09375,0.0782608695652174,0.025139664804469275
46209.24350148159,47907.54619312197,21995.958563408796,282,268,110,0.2222222222222222,0.012195121951219513,0.11538461538461539
35906.57848040823,78540.66909686531,21641.52044256557,208,453,117,0.06,0.05454545454545454,0.04081632653061224
34696.72944292689,77181.60024658019,27749.770038422535,198,430,138,0.06716417910447761,0.04072398190045249,0.05732484076433121
62742.82056100095,5018.548272928851,106527.67377994275,334,15,476,0.07964601769911504,0.06666666666666667,0.07692307692307693
17702.207615250132,54093.00436299487,10401.713507730712,83,257,30,0.3333333333333333,0.10714285714285714,0.06766917293233082
7082.240154076818,56034.39415239645,22616.500590287884,26,233,81,0.1125,0.05625,0.15555555555555556
66291.05217508897,48619.62715210649,6908.709404496824,257,208,22,0.12345679012345678,0.15254237288135594,0.15625
13413.942700904596,2592.715442590477,11435.817892996489,55,10,47,0.20833333333333334,0.08256880733944955,0.25
48520.41417167001,27673.88759501607,635.5997049142688,177,125,12,0.28125,0.08181818181818182,0.3103448275862069
14690.231310719175,52805.84637042804,13602.138590405824,56,248,54,0.12857142857142856,0.10112359550561797,0.125
17645.618322636445,45782.70183833459,26415.196033177894,74,204,102,0.4375,0.10112359550561797,0.3103448275862069
31846.794830273786,33254.505764658075,21971.00341963837,148,167,88,0.42857142857142855,0.12857142857142856,0.36363636363636365
16917.17639252098,40755.227601266626,4525.722517684962,73,166,14,0.07377049180327869,0.09782608695652174,0.3
7233.60981156248,21526.264004861223,3969.5349220115877,24,101,13,0.06766917293233082,0.7777777777777778,0.3333333333333333
32734.567447185345,35649.77825966881,63257.34407079584,129,165,248,0.225,0.07377049180327869,0.15254237288135594
27150.578968115125,35385.744951574416,12548.951165994258,146,155,49,0.24390243902439024,0.08490566037735849,0.2413793103448276
10780.312500403164,69414.64181824069,4960.764769255732,47,307,16,0.0967741935483871,0.06923076923076923,0.3333333333333333
54320.23509398825,39760.17383830554,67214.29559578284,233,202,239,0.1388888888888889,0.3,0.17307692307692307
29022.886879403977,42908.68226635414,13231.567896499757,129,179,47,0.28125,0.1388888888888889,0.056910569105691054
65263.63443766319,47638.98926603118,37041.92634388786,314,181,214,0.15789473684210525,0.09278350515463918,0.0891089108910891
22977.8681264219,13383.39154909063,26641.032400653916,84,52,147,0.14516129032258066,0.12162162162162163,0.16666666666666666
28289.923229191027,35101.42437383601,5274.622581566803,110,134,27,0.06993006993006994,0.10309278350515463,0.140625
35945.672170029626,9421.18492206006,13689.670921655761,165,37,61,0.15517241379310345,0.136986301369863,0.13043478260869565
61127.9235217414,36000.829784902715,20197.153217732743,271,175,122,0.16071428571428573,0.2903225806451613,0.1125
24089.01976591409,6838.568137955539,43129.120607027595,107,22,203,0.09574468085106383,0.225,0.14754098360655737
86793.76036142316,47702.167813587635,8857.474045130142,336,174,46,0.08695652173913043,0.4090909090909091,0.36
46629.863062137425,28721.27356338143,13412.012590119653,210,114,93,0.09009009009009009,0.10309278350515463,0.08256880733944955
26089.159461638825,17232.15746639192,41942.19215962434,106,68,184,0.12048192771084337,0.09574468085106383,0.4375
24077.479845487465,33462.93602399502,18730.93741012018,100,129,96,0.05142857142857143,0.14285714285714285,0.07894736842105263
40501.29968488685,45861.09494274623,18657.80739916808,178,168,109,0.05454545454545454,0.13432835820895522,0.16363636363636364
27698.822031038027,45035.76579871225,8232.8884991292,117,178,44,0.19148936170212766,0.0967741935483871,0.2571428571428571
38855.06643891094,40581.029595223,17832.554060090828,155,134,89,0.15,0.10112359550561797,0.3
16421.93052278649,34189.49619914876,19533.94361771058,63,127,112,0.14285714285714285,0.75,0.1836734693877551
24229.747243664176,34254.162037978036,24158.208196651696,112,122,154,0.2727272727272727,0.13432835820895522,0.1095890410958904
54117.80820776198,37703.62209537326,30678.999385654322,219,235,235,0.0989010989010989,0.11842105263157894,0.17307692307692307
27384.761306709457,10416.993257410752,41971.76241922189,119,68,234,0.03349282296650718,0.06896551724137931,0.09615384615384616
51578.227539635955,33231.804496750825,19749.912602202126,400,214,130,0.05660377358490566,0.017857142857142856,0.03571428571428571
6905.544989181436,21667.450687345678,14377.933904604975,16,159,101,0.08256880733944955,0.018867924528301886,0.04597701149425287
34484.022257913566,20862.463340220973,14577.65782721943,141,155,98,0.0410958904109589,0.0975609756097561,0.043478260869565216
17650.414899188487,18468.918511868447,55483.46497169863,87,112,312,0.09523809523809523,0.05625,0.06097560975609756
41718.006345859576,26378.93676774681,23458.79975476576,205,251,177,0.12162162162162163,0.007633587786259542,0.043478260869565216
25563.35390351842,15173.8830257722,96692.58246043189,106,96,580,0.04225352112676056,0.011627906976744186,0.03333333333333333
38609.72212207279,14485.503087897627,35000.60129552155,145,126,132,0.05714285714285714,0.08333333333333333,0.07936507936507936
23152.291727517906,20357.785360252925,27950.13154758949,91,139,188,0.1,0.05714285714285714,0.05357142857142857
61151.221034190006,32062.880980742193,23876.957181458725,345,257,168,0.05454545454545454,0.005235602094240838,0.07874015748031496
16501.338120567136,39259.561686843415,4913.122816079482,68,370,32,0.030303030303030304,0.07142857142857142,0.03296703296703297
24459.342706509186,36777.26395825425,15299.902842563433,102,305,115,0.05056179775280899,0.03278688524590164,0.1388888888888889
19425.16343642029,13901.983544150891,8943.04524157953,136,102,85,0.022727272727272728,0.014925373134328358,0.09375
21604.765338328034,25634.62096974494,29463.51642001338,121,109,131,0.13846153846153847,0.14285714285714285,0.12307692307692308
18685.075610986052,37194.74890307608,61447.023714792915,146,156,312,0.06993006993006994,0.08163265306122448,0.16363636363636364
14903.465200369988,41304.69091803815,16400.43232363816,53,155,74,0.1935483870967742,0.0891089108910891,0.08181818181818182
26798.060530408522,38151.43213111107,8838.789769844738,117,181,39,0.09876543209876543,0.140625,0.05454545454545454
31947.44067705766,19295.408130799024,10711.571371545213,154,74,39,0.08,0.19148936170212766,0.23076923076923078
16924.860163069843,31245.61051007602,12504.44000287862,72,112,57,0.21428571428571427,0.21951219512195122,0.2
48505.46351597357,20150.78464279223,44581.39501082516,288,72,204,0.08547008547008547,0.10465116279069768,0.25
27355.21036097001,34054.45181360344,61472.594751475604,121,172,262,0.11764705882352941,0.08108108108108109,0.34615384615384615
9562.585493154564,15254.719086278834,4992.8063337091535,56,71,22,0.28125,0.17647058823529413,0.47058823529411764
45195.00376076176,30744.502625363864,30950.16643859261,267,103,151,0.2647058823529412,0.15254237288135594,0.17647058823529413
13153.46179161084,23012.55977923709,44983.045688640865,49,105,188,0.13793103448275862,0.0967741935483871,0.10843373493975904
5625.594914237836,9335.753291474515,19982.0251149261,52,25,90,0.22857142857142856,0.10588235294117647,0.07258064516129033
41954.26201190604,22863.146709981014,28021.454427802768,231,81,165,0.11627906976744186,0.09574468085106383,0.1
41244.483709383465,49054.233180444244,16709.592787376037,216,171,60,0.06493506493506493,0.21951219512195122,0.0784313725490196
26467.279601110455,19528.347510142386,23269.714307819435,100,65,97,0.14285714285714285,0.15789473684210525,0.06474820143884892
33337.606339818834,43746.29240093436,25137.811350024804,154,185,230,0.21875,0.2,0.21052631578947367
25728.3428600619,7056.005319336004,16655.223023733073,139,33,112,0.15384615384615385,0.14285714285714285,0.1111111111111111
23469.398754704627,17334.133019433175,24959.814704084984,128,67,158,0.24242424242424243,0.25806451612903225,0.13333333333333333
2999.26108398547,10626.190764330366,10559.833577383319,18,44,43,0.16666666666666666,0.11904761904761904,0.11538461538461539
1120.9452988266248,20513.927618146296,16607.435931490727,14,84,73,0.1111111111111111,0.19230769230769232,0.11688311688311688
5930.791840619285,25644.014638875808,20875.964418203625,45,108,139,0.25,0.0967741935483871,0.175
8766.000050001856,14009.380663216469,14710.06086515351,43,52,108,0.3333333333333333,0.10843373493975904,0.2962962962962963
6129.974233483674,26540.782237418218,15378.315937781435,51,114,66,0.1794871794871795,0.1320754716981132,0.2222222222222222
12079.269119848206,14089.00022435125,22564.65199384214,68,64,90,0.4444444444444444,0.21428571428571427,0.10227272727272728
7318.605643801314,19392.249861826345,2667.3524627284714,39,81,16,0.1232876712328767,0.13114754098360656,0.1346153846153846
6457.893645717314,32549.370043816773,33176.765648394605,34,150,146,0.4,0.11940298507462686,0.125
12097.616345794915,39900.78605365075,16431.411547006257,82,160,94,0.11538461538461539,0.1794871794871795,0.140625
3867.9743478784358,18090.478611106726,23160.226492882422,26,76,139,0.2608695652173913,0.15789473684210525,0.16071428571428573
7423.93518396064,8602.326811247282,16300.414528233356,38,40,103,0.3,0.17647058823529413,0.12903225806451613
16330.880993308188,17666.72344955295,10763.416817834404,92,92,57,0.2608695652173913,0.10344827586206896,0.20930232558139536
6849.228401890162,13243.69814167723,47372.33090546246,53,44,196,0.1111111111111111,0.15555555555555556,0.08490566037735849
5692.8517619511085,25212.53717339867,9087.005374585446,27,120,91,0.2413793103448276,0.1111111111111111,0.1568627450980392
8642.140592886,21299.451300798315,26039.73415913551,55,170,254,0.3888888888888889,0.18518518518518517,0.0661764705882353
5397.218533444639,17759.781710128074,16277.107011522618,50,129,138,0.09090909090909091,0.0851063829787234,0.04487179487179487
15921.704960726029,41826.56187610658,12424.422763797958,96,417,129,0.1935483870967742,0.050359712230215826,0.1095890410958904
9091.58248213464,9083.92310287034,12445.857267880043,66,44,142,0.09574468085106383,0.06923076923076923,0.07894736842105263
8898.446561248391,28875.081794491958,6967.813199945675,54,288,60,0.16326530612244897,0.11267605633802817,0.10909090909090909
30857.966467907412,18536.820063269548,25261.072580442902,173,130,185,0.1794871794871795,0.11627906976744186,0.13043478260869565
24061.526567642875,11163.899104755714,5955.662580045139,160,125,51,0.1076923076923077,0.05333333333333334,0.1891891891891892
8997.331253819466,34699.36688938943,15645.150419946507,65,380,134,0.175,0.11904761904761904,0.2
5930.9524942807,11988.557957962608,6655.1818931178805,46,70,86,0.21212121212121213,0.10869565217391304,0.21212121212121213
10904.34371207177,11133.584517721836,2280.802435957104,85,80,29,0.2,0.04522613065326633,0.07920792079207921
5893.757173849661,33208.19111584778,31201.24118629562,50,262,294,0.125,0.08450704225352113,0.25
26406.705647560048,13871.317450797971,10760.415164423806,198,74,98,0.07547169811320754,0.058823529411764705,0.1346153846153846
8142.748893544464,23114.603500773348,5569.541284702378,63,243,57,0.1875,0.03225806451612903,0.1125
11547.931302492982,29876.336044886506,14143.038639414432,87,283,122,0.16216216216216217,0.06944444444444445,0.12
14779.230073823363,27983.912590600055,33240.63789993829,117,158,203,0.03773584905660377,0.06060606060606061,0.12727272727272726
24462.643968261902,26285.849549893228,39759.071628392005,126,140,239,0.034482758620689655,0.06956521739130435,0.041237113402061855
20955.805710359764,34278.57230137364,757.9019511452045,121,274,12,0.0375,0.0641025641025641,0.06593406593406594
6138.369970891709,26626.071856759485,10420.381657351825,29,133,66,0.11764705882352941,0.07792207792207792,0.19444444444444445
28795.761878269535,15088.705460354719,50292.871074897004,147,77,282,0.1111111111111111,0.11363636363636363,0.15384615384615385
37915.927159382125,35905.51822618136,16313.717282823995,230,184,78,0.07142857142857142,0.04081632653061224,0.13333333333333333
35585.14648094816,26486.06924253041,31084.018673879298,175,169,193,0.07692307692307693,0.04,0.0703125
74849.44346808725,40756.43548468208,10921.607295986658,449,264,59,0.045454545454545456,0.06206896551724138,0.037037037037037035
37421.509689967475,27135.32000435332,15953.782089288376,213,142,96,0.07446808510638298,0.1038961038961039,0.06666666666666667
42287.86938227177,31082.436798607443,23371.100299928123,236,213,168,0.021739130434782608,0.09523809523809523,0.25
36500.160459899016,30709.639112337696,36645.94843925254,216,142,183,0.38095238095238093,0.08108108108108109,0.07042253521126761
71553.83918806074,43172.67184063724,19202.826150271463,462,284,135,0.08695652173913043,0.06976744186046512,0.08571428571428572
34526.16670386778,42884.558087432495,38512.03517799491,223,278,253,0.07563025210084033,0.05714285714285714,0.06451612903225806
73793.3455133152,21956.191060225057,14442.212597114343,356,111,113,0.04424778761061947,0.06521739130434782,0.06756756756756757
