user,index,x,y
10,26,399,275
10,27,353,118
10,28,272,127
10,29,115,161
10,30,511,179
10,31,318,374
10,32,410,369
10,33,355,152
10,34,544,460
10,35,748,543
10,36,623,522
10,37,743,552
10,38,500,520
10,39,393,446
10,40,548,542
10,41,314,540
10,42,543,439
10,43,548,124
10,44,535,122
10,45,351,103
10,46,280,125
10,47,390,130
10,48,287,123
10,49,94,136
11,0,159,274
11,1,202,3
11,2,296,635
11,3,289,461
11,4,258,54
11,5,169,141
11,6,919,143
11,7,189,155
11,8,329,121
11,9,190,149
11,10,661,132
11,11,600,147
11,12,766,180
11,13,605,150
11,14,730,142
11,15,65,700
11,16,94,146
11,17,398,94
11,18,62,123
11,19,388,109
12,0,267,3
12,1,252,721
12,2,276,466
12,3,283,48
12,4,158,601
12,5,181,123
12,6,927,133
12,7,195,127
12,8,547,133
12,9,779,142
12,10,967,172
12,11,600,150
12,12,672,186
12,13,504,123
12,14,701,158
12,15,146,156
12,16,385,115
12,17,54,152
12,18,289,87
12,19,579,167
12,20,50,148
12,21,574,116
12,22,393,81
12,23,568,162
12,24,280,97
13,0,199,35
13,1,195,636
13,2,174,257
13,3,280,10
13,4,152,744
13,5,61,106
13,6,944,155
13,7,165,137
13,8,533,133
13,9,798,134
13,10,795,149
13,11,501,189
13,12,962,195
13,13,771,174
13,14,820,132
13,15,291,97
13,16,583,129
13,17,366,165
13,18,63,157
13,19,368,88
13,20,278,150
13,21,277,152
13,22,281,121
13,23,270,127
13,24,284,127
13,25,82,168
13,26,398,88
13,27,294,128
13,28,255,85
13,29,279,152
13,30,261,81
13,31,298,123
13,32,260,82
13,33,255,89
13,34,291,138
13,35,395,118
13,36,291,134
13,37,267,88
13,38,256,115
13,39,271,85
13,40,86,125
13,41,252,114
13,42,291,82
13,43,253,152
13,44,759,96
13,45,396,694
13,46,52,341
13,47,292,82
13,48,261,137
13,49,115,183
14,0,172,24
14,1,166,731
14,2,162,610
14,3,156,266
14,4,290,16
14,5,348,122
14,6,636,151
14,7,944,139
14,8,64,146
14,9,176,515
14,10,981,198
14,11,902,197
14,12,965,157
14,13,941,193
14,14,511,153
14,15,382,82
14,16,559,125
14,17,385,167
14,18,425,153
14,19,595,127
14,20,250,155
14,21,123,194
14,22,94,139
14,23,565,86
14,24,373,738
14,25,81,120
14,26,297,156
14,27,521,152
14,28,388,138
14,29,575,154
15,0,150,31
15,1,193,729
15,2,158,619
15,3,204,247
15,4,251,476
15,5,404,159
15,6,629,158
15,7,938,136
15,8,92,157
15,9,71,149
15,10,972,123
15,11,908,187
15,12,690,146
15,13,526,187
15,14,693,140
15,15,57,157
15,16,290,126
15,17,89,133
15,18,105,119
15,19,256,80
15,20,937,142
15,21,914,152
15,22,969,198
15,23,900,139
15,24,972,182
15,25,915,183
15,26,967,153
15,27,911,184
15,28,325,126
15,29,913,120
15,30,85,172
15,31,97,131
15,32,174,165
15,33,93,148
15,34,752,123
15,35,979,156
15,36,907,125
15,37,925,141
15,38,565,185
15,39,996,137
15,40,873,163
15,41,503,124
15,42,688,141
15,43,736,123
15,44,377,158
15,45,535,143
15,46,934,157
15,47,502,148
15,48,660,136
15,49,513,121
16,0,138,467
16,1,124,20
16,2,113,6
16,3,159,734
16,4,287,38
16,5,941,136
16,6,424,129
16,7,638,142
16,8,57,122
16,9,76,156
16,10,994,187
16,11,909,172
16,12,673,163
16,13,601,157
16,14,820,151
16,15,135,175
16,16,269,158
16,17,148,152
16,18,552,83
16,19,114,193
16,20,286,146
16,21,588,178
16,22,354,113
16,23,568,147
16,24,278,148
16,25,559,148
16,26,389,134
16,27,513,174
16,28,100,32
16,29,95,158
16,30,91,177
16,31,589,126
16,32,375,115
16,33,557,141
16,34,370,125
16,35,104,121
16,36,259,87
16,37,120,263
16,38,397,89
16,39,568,138
16,40,148,153
16,41,251,109
16,42,550,131
16,43,373,91
16,44,557,144
17,0,195,31
17,1,163,720
17,2,171,610
17,3,220,242
17,4,274,615
17,5,504,148
17,6,939,109
17,7,162,153
17,8,622,138
17,9,98,151
17,10,985,183
17,11,901,169
17,12,985,159
17,13,935,150
17,14,937,169
17,15,375,181
17,16,121,167
17,17,398,105
17,18,75,152
17,19,271,654
17,20,53,161
17,21,373,224
17,22,297,246
17,23,396,95
17,24,58,144
17,25,967,161
17,26,933,189
17,27,684,177
17,28,935,125
17,29,952,124
18,0,159,0
18,1,159,617
18,2,175,264
18,3,259,34
18,4,174,757
18,5,402,87
18,6,792,114
18,7,564,139
18,8,925,128
18,9,541,131
18,10,550,129
18,11,634,144
18,12,903,143
18,13,643,157
18,14,923,134
18,15,900,171
18,16,761,143
18,17,529,178
18,18,673,146
18,19,538,182
18,20,148,198
18,21,50,133
18,22,367,113
18,23,51,130
18,24,93,142
18,25,82,128
18,26,79,120
18,27,92,128
18,28,58,146
18,29,67,124
18,30,77,146
18,31,66,127
18,32,66,137
18,33,95,143
18,34,581,155
18,35,96,159
18,36,88,132
18,37,54,137
18,38,435,134
18,39,98,128
19,0,215,465
19,1,263,69
19,2,124,23
19,3,293,475
19,4,43,32
19,5,443,153
19,6,628,141
19,7,633,154
19,8,635,142
19,9,616,124
19,10,643,143
19,11,638,137
19,12,635,141
19,13,627,132
19,14,603,142
19,15,526,194
19,16,965,602
19,17,677,620
19,18,642,609
19,19,526,139
19,20,786,142
19,21,134,155
19,22,395,145
19,23,132,140
19,24,557,181
19,25,149,168
19,26,554,146
19,27,386,689
19,28,92,144
19,29,360,153
19,30,580,131
19,31,352,86
19,32,589,132
19,33,599,158
19,34,582,126
19,35,558,132
19,36,368,132
19,37,279,146
19,38,563,121
19,39,382,118
19,40,580,137
19,41,254,178
19,42,583,91
19,43,597,120
19,44,351,105
19,45,365,89
19,46,567,122
19,47,384,120
19,48,578,133
19,49,354,112
