user,index,x,y
8,23,84,120
8,24,779,124
8,25,977,150
8,26,79,370
8,27,55,611
8,28,95,259
8,29,81,151
8,30,96,123
8,31,783,150
8,32,753,138
8,33,781,129
8,34,758,159
8,35,58,251
8,36,80,147
8,37,759,154
8,38,756,94
8,39,265,125
8,40,64,145
8,41,101,144
8,42,769,124
8,43,272,146
8,44,781,140
8,45,650,139
8,46,272,136
8,47,798,139
8,48,280,150
8,49,137,152
9,0,264,455
9,1,50,69
9,2,157,24
9,3,24,643
9,4,89,640
9,5,95,254
9,6,184,404
9,7,148,251
9,8,183,107
9,9,126,404
9,10,311,150
9,11,338,386
9,12,790,141
9,13,627,185
9,14,692,129
9,15,271,134
9,16,144,574
9,17,775,123
9,18,284,120
9,19,257,139
9,20,17,141
9,21,261,135
9,22,785,130
9,23,137,134
9,24,371,121
9,25,790,145
9,26,124,653
9,27,762,635
9,28,771,138
9,29,254,125
9,30,755,263
9,31,93,120
9,32,798,139
9,33,282,120
9,34,764,391
10,0,198,258
10,1,214,5
10,2,292,35
10,3,5,714
10,4,275,71
10,5,315,395
10,6,273,395
10,7,345,367
10,8,263,372
10,9,322,517
10,10,99,127
10,11,296,156
10,12,784,142
10,13,117,254
10,14,83,596
10,15,757,150
10,16,291,132
10,17,771,152
10,18,288,158
10,19,769,141
10,20,759,152
10,21,295,139
10,22,287,153
10,23,778,124
10,24,299,127
10,25,54,137
10,26,788,121
10,27,287,458
10,28,93,150
10,29,798,149
10,30,748,600
10,31,644,125
10,32,685,152
10,33,667,148
10,34,932,123
10,35,350,397
10,36,535,521
10,37,615,539
10,38,397,375
10,39,352,685
11,0,233,37
11,1,350,657
11,2,212,438
11,3,133,70
11,4,234,440
11,5,173,256
11,6,182,517
11,7,126,278
11,8,135,518
11,9,64,247
11,10,332,250
11,11,309,261
11,12,319,242
11,13,338,387
11,14,349,250
11,15,768,122
11,16,297,139
11,17,291,154
11,18,795,136
11,19,254,152
11,20,291,131
11,21,262,125
11,22,754,139
11,23,263,133
11,24,288,153
11,25,286,129
11,26,296,152
11,27,278,141
11,28,277,158
11,29,293,155
11,30,290,148
11,31,283,129
11,32,295,126
11,33,288,151
11,34,259,120
11,35,200,136
11,36,251,134
11,37,285,122
11,38,786,130
11,39,256,126
12,0,170,604
12,1,164,242
12,2,203,5
12,3,257,755
12,4,201,464
12,5,977,785
12,6,958,241
12,7,927,293
12,8,544,782
12,9,301,603
12,10,91,126
12,11,757,142
12,12,119,142
12,13,287,127
12,14,543,127
12,15,779,128
12,16,131,154
12,17,257,152
12,18,798,118
12,19,254,136
12,20,177,396
12,21,103,489
12,22,76,255
12,23,185,485
12,24,63,252
12,25,618,184
12,26,680,152
12,27,670,132
12,28,653,148
12,29,764,159
12,30,136,120
12,31,269,148
12,32,287,154
12,33,783,158
12,34,784,127
12,35,130,150
12,36,291,133
12,37,783,133
12,38,280,153
12,39,513,156
12,40,755,140
12,41,751,124
12,42,759,133
12,43,255,136
12,44,750,141
13,0,175,166
13,1,80,191
13,2,66,38
13,3,69,6
13,4,56,716
13,5,156,255
13,6,162,99
13,7,170,386
13,8,192,422
13,9,102,438
13,10,348,312
13,11,329,609
13,12,938,197
13,13,785,175
13,14,816,153
13,15,785,250
13,16,97,260
13,17,770,94
13,18,270,126
13,19,146,38
13,20,795,154
13,21,772,132
13,22,291,153
13,23,287,156
13,24,148,128
13,25,282,126
13,26,276,132
13,27,285,122
13,28,784,157
13,29,273,153
13,30,783,123
13,31,268,141
13,32,522,135
13,33,285,132
13,34,267,158
13,35,259,142
13,36,291,130
13,37,280,131
13,38,264,132
13,39,265,148
13,40,770,146
13,41,440,159
13,42,111,120
13,43,291,156
13,44,250,135
13,45,761,144
13,46,267,124
13,47,250,120
13,48,272,123
13,49,264,155
14,0,1,188
14,1,51,24
14,2,30,695
14,3,78,690
14,4,163,472
14,5,103,423
14,6,137,276
14,7,169,437
14,8,146,260
14,9,122,421
14,10,658,120
14,11,647,198
14,12,675,137
14,13,783,198
14,14,797,148
14,15,130,154
14,16,118,128
14,17,271,149
14,18,109,173
14,19,297,143
14,20,141,146
14,21,782,159
14,22,141,172
14,23,251,120
14,24,505,167
14,25,266,121
14,26,784,132
14,27,104,134
14,28,292,144
14,29,776,131
14,30,271,145
14,31,603,132
14,32,296,155
14,33,124,155
14,34,278,134
14,35,118,157
14,36,259,140
14,37,55,130
14,38,253,128
14,39,277,155
14,40,252,150
14,41,280,120
14,42,295,124
14,43,291,132
14,44,257,157
15,0,248,253
15,1,270,4
15,2,170,655
15,3,290,4
15,4,260,669
15,5,845,259
15,6,840,304
15,7,766,120
15,8,769,146
15,9,848,170
15,10,100,138
15,11,252,138
15,12,501,380
15,13,758,139
15,14,132,139
15,15,776,139
15,16,120,144
15,17,260,131
15,18,411,576
15,19,99,130
15,20,290,133
15,21,793,139
15,22,752,151
15,23,777,139
15,24,268,155
15,25,781,151
15,26,293,137
15,27,772,137
15,28,261,126
15,29,277,158
15,30,274,137
15,31,257,142
15,32,260,150
15,33,844,158
15,34,548,129
15,35,273,146
15,36,271,143
15,37,262,124
15,38,262,135
15,39,780,144
15,40,773,136
15,41,783,133
15,42,293,143
15,43,292,152
15,44,254,148
15,45,254,137
15,46,549,143
15,47,292,141
15,48,263,143
15,49,279,129
16,0,153,1
16,1,162,742
16,2,273,632
16,3,281,468
16,4,259,42
16,5,198,269
16,6,163,749
16,7,189,278
16,8,154,726
16,9,178,269
16,10,840,176
16,11,914,153
16,12,697,139
16,13,794,125
16,14,689,153
16,15,296,152
16,16,100,146
16,17,260,136
16,18,789,302
16,19,540,239
16,20,116,244
16,21,777,139
16,22,786,123
16,23,276,132
16,24,845,220
16,25,786,142
16,26,109,158
16,27,261,121
16,28,273,125
16,29,770,519
16,30,752,150
16,31,775,155
16,32,765,121
16,33,767,151
16,34,755,154
16,35,765,139
16,36,288,156
16,37,297,152
16,38,507,124
16,39,447,152
16,40,791,257
16,41,759,125
16,42,136,155
16,43,271,144
16,44,774,471
16,45,282,145
16,46,784,154
16,47,271,137
16,48,794,136
16,49,753,130
17,0,93,11
17,1,197,637
17,2,194,697
17,3,198,247
17,4,209,440
17,5,159,245
17,6,174,109
17,7,50,246
17,8,187,500
17,9,131,246
17,10,625,274
17,11,833,258
17,12,785,251
17,13,833,305
17,14,504,143
17,15,272,138
17,16,267,80
17,17,785,140
17,18,774,139
17,19,289,131
17,20,799,145
17,21,283,159
17,22,767,121
17,23,255,142
17,24,751,122
17,25,771,135
17,26,268,144
17,27,796,139
17,28,258,149
17,29,256,130
17,30,767,93
17,31,251,124
17,32,763,156
17,33,253,130
17,34,250,136
17,35,284,150
17,36,257,143
17,37,531,150
17,38,752,154
17,39,555,129
17,40,268,150
17,41,276,158
17,42,287,154
17,43,275,137
17,44,256,144
17,45,298,114
17,46,149,128
17,47,297,157
17,48,255,127
17,49,280,158
18,0,178,24
18,1,188,738
18,2,180,629
18,3,242,260
18,4,297,440
18,5,928,169
18,6,983,154
18,7,934,148
18,8,934,176
18,9,997,199
18,10,69,139
18,11,257,132
18,12,54,158
18,13,757,139
18,14,149,271
18,15,92,457
18,16,121,153
18,17,280,124
18,18,504,130
18,19,275,143
18,20,268,124
18,21,259,155
18,22,795,155
18,23,299,138
18,24,263,124
18,25,819,153
18,26,611,153
18,27,667,187
18,28,376,145
18,29,930,128
18,30,761,125
18,31,284,151
18,32,264,155
18,33,287,127
18,34,791,136
18,35,255,151
18,36,59,125
18,37,272,126
18,38,277,127
18,39,290,148
18,40,764,121
18,41,124,149
18,42,268,128
18,43,273,125
18,44,763,135
18,45,785,150
18,46,261,130
18,47,292,150
18,48,282,136
18,49,772,150
19,0,150,754
19,1,163,619
19,2,219,247
19,3,298,439
19,4,289,76
19,5,949,164
19,6,996,180
19,7,914,121
19,8,523,183
19,9,306,131
19,10,126,121
19,11,759,129
19,12,283,123
19,13,563,253
19,14,138,157
19,15,643,127
19,16,261,142
19,17,765,260
19,18,85,123
19,19,772,121
19,20,758,151
19,21,259,147
19,22,799,406
19,23,269,120
19,24,788,144
19,25,750,143
19,26,294,147
19,27,293,141
19,28,778,143
19,29,296,150
19,30,767,116
19,31,297,127
19,32,270,46
19,33,291,141
19,34,278,252
19,35,786,136
19,36,254,134
19,37,262,150
19,38,765,10
19,39,276,125
19,40,322,140
19,41,270,299
19,42,285,121
19,43,264,268
19,44,290,122
19,45,288,131
19,46,137,140
19,47,294,133
19,48,268,442
19,49,293,129
