user,index,x,y
29,11,572,356
29,12,883,99
29,13,145,265
29,14,70,269
29,15,180,382
29,16,896,265
29,17,884,280
29,18,619,390
29,19,851,261
29,20,876,253
29,21,873,266
29,22,880,252
29,23,605,355
29,24,258,274
29,25,297,272
